Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
227, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2064, ffffffff
227, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2065, ffffffff
227, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2048, ffffffff
227, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2114, ffffffff
227, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, 54, 18, 0, 4d24a777
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2064, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2065, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2048, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2321, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2370, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, 54, 18, 256, 4d24a777
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2321, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2320, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2321, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2304, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, 61, 15, 16640, 3dc0e6c2
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2064, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2065, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2048, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2064, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2065, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2048, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 16, 4,  21a5812
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 16, 16384,  21a5812
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 16, 4,  21a5812
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2064, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2065, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2048, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2064, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2065, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2048, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, 61, 15, 4, 3dc0e6c2
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, 61, 15, 16384, 3dc0e6c2
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, 61, 15, 4, 3dc0e6c2
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2064, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2065, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2048, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 16, 4,  21a5812
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 16, 16384,  21a5812
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2064, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2065, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2048, ffffffff
228, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 16, 4,  21a5812
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2320, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2321, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2304, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2114, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 0, 981ac292
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2320, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2321, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2304, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2320, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2321, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2304, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2370, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, 54, 18, 256, 4d24a777
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2320, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2321, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, -9999, -9999, 2304, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 16, 61, 15, 16640, 3dc0e6c2
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2064, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2065, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2048, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 14, 4, 3bc63bf9
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 14, 16384, 3bc63bf9
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2064, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2065, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, -9999, -9999, 2048, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 15, 61, 14, 4, 3bc63bf9
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, -9999, -9999, 2064, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, -9999, -9999, 2065, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, -9999, -9999, 2048, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, 60, 13, 4, 68e37888
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, 60, 13, 16384, 68e37888
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, -9999, -9999, 2064, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, -9999, -9999, 2065, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, -9999, -9999, 2048, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 61, 14, 60, 13, 4, 68e37888
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2320, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2321, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2304, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2370, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, 54, 18, 256, 4d24a777
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2370, ffffffff
229, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, 54, 18, 256, 4d24a777
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2321, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2114, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 0, 981ac292
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2320, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2321, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2304, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2370, ffffffff
230, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, 54, 18, 256, 4d24a777
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2320, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2321, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2304, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2114, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 0, 981ac292
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2320, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2321, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2304, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, -9999, -9999, 2370, ffffffff
231, LOC_CIVILIZATION_NORWAY_NAME, UNIT_NORWEGIAN_BERSERKER (2818059), 56, 16, 54, 18, 256, 4d24a777
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2320, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2321, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2304, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2320, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2321, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2304, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, -9999, -9999, 2370, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 54, 18, 256, 981ac292
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_ARCHER (1638405), 57, 18, 60, 13, 16656, 6fcb0363
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2320, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2321, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, -9999, -9999, 2304, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 60, 13, 59, 11, 16640, b382ef70
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2064, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2065, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2048, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2064, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2065, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2048, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2064, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2065, ffffffff
232, LOC_CIVILIZATION_NORWAY_NAME, UNIT_GREAT_GENERAL (2949121), 59, 11, -9999, -9999, 2048, ffffffff
