[2021-06-03 23:48:32]	,            GameCoreEvent::TurnBegin, 8.68 ms
[2021-06-03 23:48:32]	,            GameCoreEvent::LocalPlayerTurnBegin, 5.77 ms
[2021-06-03 23:48:32]	,----- FRAME: 151318 time: 72.06ms Moving avg: 17.27ms 6 frames since last 
[2021-06-03 23:48:32]	,                LuaContext::CityBannerManager, 9.75 ms
[2021-06-03 23:48:32]	,            GameCoreEvent::PlayerTurnActivated, 10.21 ms
[2021-06-03 23:48:32]	,                LuaContext::CityBannerManager, 7.10 ms
[2021-06-03 23:48:32]	,            SerialEvent::GameCoreEventPlaybackComplete, 7.28 ms
[2021-06-03 23:48:32]	, WONDERMOVIE: Turn number: 259. Visible mesh count: 219
[2021-06-03 23:48:32]	,----- FRAME: 151327 time: 50.01ms Moving avg: 17.91ms 10 frames since last 
[2021-06-03 23:48:43]	,                    LuaContext::TechTree, 14.06 ms
[2021-06-03 23:48:43]	,                GameCoreEvent::CityFocusChanged, 17.18 ms
[2021-06-03 23:48:43]	,----- FRAME: 151980 time: 34.54ms Moving avg: 16.23ms 654 frames since last 
[2021-06-03 23:48:44]	,                SerialEvent::UnitSelectionChanged, 6.32 ms
[2021-06-03 23:48:44]	,----- FRAME: 152021 time: 17.70ms Moving avg: 16.65ms 42 frames since last 
[2021-06-03 23:48:47]	,                LuaContext::TechTree, 13.04 ms
[2021-06-03 23:48:47]	,            GameCoreEvent::CityFocusChanged, 15.83 ms
[2021-06-03 23:48:47]	,----- FRAME: 152212 time: 28.27ms Moving avg: 16.38ms 192 frames since last 
[2021-06-03 23:49:03]	,                                                                                            ModelContext_updateVises, 33.94 ms
[2021-06-03 23:49:03]	,----- FRAME: 153158 time: 43.88ms Moving avg: 16.92ms 947 frames since last 
[2021-06-03 23:49:03]	,                ModelContext_updateVises, 15.76 ms
[2021-06-03 23:49:03]	,----- FRAME: 153160 time: 25.14ms Moving avg: 17.12ms 3 frames since last 
[2021-06-03 23:49:09]	,                                                    SerialEvent::UnitSelectionChanged, 5.66 ms
[2021-06-03 23:49:09]	,----- FRAME: 153497 time: 15.64ms Moving avg: 16.89ms 338 frames since last 
[2021-06-03 23:49:43]	,                                                            LuaContext::CityBannerManager, 8.06 ms
[2021-06-03 23:49:43]	,                                                        SerialEvent::GameCoreEventPlaybackComplete, 8.17 ms
[2021-06-03 23:49:43]	,----- FRAME: 155562 time: 16.65ms Moving avg: 16.71ms 2066 frames since last 
[2021-06-03 23:49:44]	,                    LuaContext::CityBannerManager, 12.41 ms
[2021-06-03 23:49:44]	,                SerialEvent::GameCoreEventPlaybackComplete, 12.60 ms
[2021-06-03 23:49:44]	,----- FRAME: 155583 time: 43.51ms Moving avg: 16.81ms 22 frames since last 
[2021-06-03 23:49:44]	,                LuaContext::CityBannerManager, 9.18 ms
[2021-06-03 23:49:44]	,            SerialEvent::GameCoreEventPlaybackComplete, 9.42 ms
[2021-06-03 23:49:44]	,----- FRAME: 155600 time: 23.51ms Moving avg: 17.27ms 18 frames since last 
[2021-06-03 23:49:44]	,            LuaContext::CityBannerManager, 6.92 ms
[2021-06-03 23:49:44]	,        SerialEvent::GameCoreEventPlaybackComplete, 7.19 ms
[2021-06-03 23:49:44]	,----- FRAME: 155613 time: 42.90ms Moving avg: 17.51ms 14 frames since last 
[2021-06-03 23:49:45]	,                    LuaContext::CityBannerManager, 10.51 ms
[2021-06-03 23:49:45]	,                SerialEvent::GameCoreEventPlaybackComplete, 10.70 ms
[2021-06-03 23:49:45]	,----- FRAME: 155630 time: 26.38ms Moving avg: 18.44ms 18 frames since last 
[2021-06-03 23:49:48]	,                                        DoGameStateSaveRequest, 686.31 ms
[2021-06-03 23:49:48]	,                                    SerialEvent::PreTurnBegin, 688.30 ms
[2021-06-03 23:49:48]	,----- FRAME: 155846 time: 16.72ms Moving avg: 16.16ms 217 frames since last 
[2021-06-03 23:49:48]	,            GameCoreEvent::TurnBegin, 10.85 ms
[2021-06-03 23:49:48]	,            GameCoreEvent::LocalPlayerTurnBegin, 5.37 ms
[2021-06-03 23:49:48]	,----- FRAME: 155850 time: 71.22ms Moving avg: 17.33ms 5 frames since last 
[2021-06-03 23:49:49]	,            LuaContext::CityBannerManager, 7.73 ms
[2021-06-03 23:49:49]	,        GameCoreEvent::PlayerTurnActivated, 8.21 ms
[2021-06-03 23:49:49]	,        LuaContext::CityBannerManager, 7.79 ms
[2021-06-03 23:49:49]	,    SerialEvent::GameCoreEventPublishComplete, 9.82 ms
[2021-06-03 23:49:49]	,                LuaContext::CityBannerManager, 5.09 ms
[2021-06-03 23:49:49]	,            SerialEvent::GameCoreEventPlaybackComplete, 5.25 ms
[2021-06-03 23:49:49]	, WONDERMOVIE: Turn number: 260. Visible mesh count: 200
[2021-06-03 23:49:49]	,----- FRAME: 155858 time: 75.58ms Moving avg: 18.24ms 9 frames since last 
[2021-06-03 23:50:00]	,SerialEvent::UnitSelectionChanged, 5.95 ms
[2021-06-03 23:50:00]	,----- FRAME: 156556 time: 17.59ms Moving avg: 16.78ms 699 frames since last 
[2021-06-03 23:50:11]	,        SerialEvent::UnitSelectionChanged, 5.62 ms
[2021-06-03 23:50:11]	,----- FRAME: 157201 time: 18.04ms Moving avg: 15.58ms 646 frames since last 
[2021-06-03 23:50:16]	,SerialEvent::UnitSelectionChanged, 5.96 ms
[2021-06-03 23:50:16]	,----- FRAME: 157465 time: 15.57ms Moving avg: 16.67ms 265 frames since last 
[2021-06-03 23:50:28]	,UIManager_ProcessInput, 20.80 ms
[2021-06-03 23:50:28]	,----- FRAME: 158199 time: 15.12ms Moving avg: 16.03ms 735 frames since last 
[2021-06-03 23:50:32]	,            LuaContext::ProductionPanel, 20.22 ms
[2021-06-03 23:50:32]	,        GameCoreEvent::CityProductionQueueChanged, 20.30 ms
[2021-06-03 23:50:32]	,----- FRAME: 158430 time: 38.16ms Moving avg: 17.02ms 232 frames since last 
[2021-06-03 23:50:54]	,ModelContext_updateVises, 27.85 ms
[2021-06-03 23:50:54]	,----- FRAME: 159698 time: 35.51ms Moving avg: 16.85ms 1269 frames since last 
[2021-06-03 23:51:03]	,    LuaContext::CityBannerManager, 10.36 ms
[2021-06-03 23:51:03]	,SerialEvent::GameCoreEventPlaybackComplete, 10.54 ms
[2021-06-03 23:51:03]	,----- FRAME: 160260 time: 27.03ms Moving avg: 16.26ms 563 frames since last 
[2021-06-03 23:51:04]	,        LuaContext::CityBannerManager, 14.28 ms
[2021-06-03 23:51:04]	,    SerialEvent::GameCoreEventPlaybackComplete, 14.49 ms
[2021-06-03 23:51:04]	,----- FRAME: 160284 time: 37.10ms Moving avg: 16.94ms 25 frames since last 
[2021-06-03 23:51:09]	,LuaContext::CityBannerManager, 7.04 ms
[2021-06-03 23:51:09]	,SerialEvent::GameCoreEventPlaybackComplete, 7.31 ms
[2021-06-03 23:51:09]	,----- FRAME: 160605 time: 16.95ms Moving avg: 16.70ms 322 frames since last 
[2021-06-03 23:51:09]	,                    LuaContext::CityBannerManager, 7.28 ms
[2021-06-03 23:51:09]	,                SerialEvent::GameCoreEventPlaybackComplete, 7.48 ms
[2021-06-03 23:51:09]	,----- FRAME: 160617 time: 25.61ms Moving avg: 16.65ms 13 frames since last 
[2021-06-03 23:51:09]	,                    LuaContext::CityBannerManager, 9.51 ms
[2021-06-03 23:51:09]	,                SerialEvent::GameCoreEventPlaybackComplete, 9.67 ms
[2021-06-03 23:51:09]	,----- FRAME: 160633 time: 25.34ms Moving avg: 16.59ms 17 frames since last 
[2021-06-03 23:51:20]	,                DoGameStateSaveRequest, 718.00 ms
[2021-06-03 23:51:20]	,            SerialEvent::PreTurnBegin, 719.44 ms
[2021-06-03 23:51:20]	,----- FRAME: 161236 time: 23.23ms Moving avg: 16.31ms 604 frames since last 
[2021-06-03 23:51:20]	,            GameCoreEvent::TurnBegin, 8.72 ms
[2021-06-03 23:51:20]	,----- FRAME: 161239 time: 69.93ms Moving avg: 17.14ms 4 frames since last 
[2021-06-03 23:51:43]	,                                                                                            LuaContext::CityBannerManager, 6.27 ms
[2021-06-03 23:51:43]	,                                                                                        GameCoreEvent::PlayerTurnActivated, 6.86 ms
[2021-06-03 23:51:43]	, WONDERMOVIE: Turn number: 261. Visible mesh count: 38
[2021-06-03 23:51:43]	,----- FRAME: 162604 time: 38.19ms Moving avg: 17.00ms 1366 frames since last 
[2021-06-03 23:51:48]	,SerialEvent::UnitSelectionChanged, 5.75 ms
[2021-06-03 23:51:48]	,----- FRAME: 162897 time: 16.88ms Moving avg: 16.23ms 294 frames since last 
[2021-06-03 23:51:50]	,                SerialEvent::UnitSelectionChanged, 5.43 ms
[2021-06-03 23:51:50]	,----- FRAME: 163052 time: 16.36ms Moving avg: 16.22ms 156 frames since last 
[2021-06-03 23:51:57]	,            SerialEvent::UnitSelectionChanged, 6.37 ms
[2021-06-03 23:51:57]	,----- FRAME: 163434 time: 16.93ms Moving avg: 16.19ms 383 frames since last 
[2021-06-03 23:52:04]	,    UIManager_ProcessInput, 26.13 ms
[2021-06-03 23:52:04]	,----- FRAME: 163872 time: 14.19ms Moving avg: 16.44ms 439 frames since last 
[2021-06-03 23:52:26]	,                                                                                                                                                LuaContext::ProductionPanel, 22.30 ms
[2021-06-03 23:52:26]	,                                                                                                                                            GameCoreEvent::CityProductionQueueChanged, 22.38 ms
[2021-06-03 23:52:26]	,----- FRAME: 165183 time: 36.27ms Moving avg: 17.00ms 1312 frames since last 
[2021-06-03 23:52:31]	,                    SerialEvent::UnitSelectionChanged, 6.98 ms
[2021-06-03 23:52:31]	,----- FRAME: 165451 time: 16.18ms Moving avg: 16.21ms 269 frames since last 
[2021-06-03 23:52:43]	,                                                                ModelContext_updateVises, 11.70 ms
[2021-06-03 23:52:43]	,----- FRAME: 166160 time: 27.68ms Moving avg: 16.02ms 710 frames since last 
[2021-06-03 23:52:45]	,                                LuaContext::CityBannerManager, 9.33 ms
[2021-06-03 23:52:45]	,                            SerialEvent::GameCoreEventPlaybackComplete, 9.46 ms
[2021-06-03 23:52:45]	,----- FRAME: 166298 time: 16.43ms Moving avg: 17.02ms 139 frames since last 
[2021-06-03 23:52:45]	,            LuaContext::CityBannerManager, 14.33 ms
[2021-06-03 23:52:45]	,        SerialEvent::GameCoreEventPlaybackComplete, 14.56 ms
[2021-06-03 23:52:45]	,----- FRAME: 166319 time: 35.64ms Moving avg: 17.08ms 22 frames since last 
[2021-06-03 23:52:46]	,                    LuaContext::CityBannerManager, 6.54 ms
[2021-06-03 23:52:46]	,                SerialEvent::GameCoreEventPlaybackComplete, 6.86 ms
[2021-06-03 23:52:46]	,----- FRAME: 166343 time: 16.70ms Moving avg: 16.73ms 25 frames since last 
[2021-06-03 23:52:46]	,                LuaContext::DiplomacyActionView, 18.88 ms
[2021-06-03 23:52:46]	,            GameCoreEvent::DiplomacyStatement, 18.99 ms
[2021-06-03 23:52:46]	,----- FRAME: 166355 time: 27.96ms Moving avg: 16.70ms 13 frames since last 
[2021-06-03 23:52:50]	,LuaContext::CityBannerManager, 5.65 ms
[2021-06-03 23:52:50]	,SerialEvent::GameCoreEventPlaybackComplete, 5.88 ms
[2021-06-03 23:52:50]	,----- FRAME: 166616 time: 22.36ms Moving avg: 16.70ms 262 frames since last 
[2021-06-03 23:52:51]	,                    LuaContext::CityBannerManager, 11.11 ms
[2021-06-03 23:52:51]	,                SerialEvent::GameCoreEventPlaybackComplete, 11.29 ms
[2021-06-03 23:52:51]	,----- FRAME: 166628 time: 26.52ms Moving avg: 17.13ms 13 frames since last 
[2021-06-03 23:52:56]	,                                                    DoGameStateSaveRequest, 763.42 ms
[2021-06-03 23:52:56]	,                                                SerialEvent::PreTurnBegin, 764.86 ms
[2021-06-03 23:52:56]	,----- FRAME: 166962 time: 16.71ms Moving avg: 16.05ms 335 frames since last 
[2021-06-03 23:52:56]	,            GameCoreEvent::TurnBegin, 9.07 ms
[2021-06-03 23:52:56]	,----- FRAME: 166967 time: 72.05ms Moving avg: 16.89ms 6 frames since last 
[2021-06-03 23:52:56]	,                LuaContext::CityBannerManager, 10.13 ms
[2021-06-03 23:52:56]	,            GameCoreEvent::PlayerTurnActivated, 13.26 ms
[2021-06-03 23:52:56]	,                    LuaContext::CityBannerManager, 7.18 ms
[2021-06-03 23:52:56]	,                SerialEvent::GameCoreEventPlaybackComplete, 7.38 ms
[2021-06-03 23:52:57]	,----- FRAME: 166976 time: 54.38ms Moving avg: 17.38ms 10 frames since last 
[2021-06-03 23:53:01]	,SerialEvent::UnitSelectionChanged, 6.10 ms
[2021-06-03 23:53:01]	,----- FRAME: 167228 time: 17.08ms Moving avg: 16.15ms 253 frames since last 
[2021-06-03 23:53:04]	,                LuaContext::TechTree, 13.63 ms
[2021-06-03 23:53:04]	,            GameCoreEvent::CityFocusChanged, 17.57 ms
[2021-06-03 23:53:04]	,----- FRAME: 167432 time: 33.81ms Moving avg: 16.50ms 205 frames since last 
[2021-06-03 23:53:11]	,                                            SerialEvent::UnitSelectionChanged, 5.97 ms
[2021-06-03 23:53:11]	,----- FRAME: 167811 time: 20.40ms Moving avg: 15.86ms 380 frames since last 
[2021-06-03 23:53:22]	,                            LuaContext::CityBannerManager, 10.52 ms
[2021-06-03 23:53:22]	,                        SerialEvent::GameCoreEventPlaybackComplete, 10.72 ms
[2021-06-03 23:53:22]	,----- FRAME: 168474 time: 21.36ms Moving avg: 16.28ms 664 frames since last 
[2021-06-03 23:53:22]	,                    LuaContext::CityBannerManager, 12.56 ms
[2021-06-03 23:53:22]	,                SerialEvent::GameCoreEventPlaybackComplete, 12.75 ms
[2021-06-03 23:53:22]	,----- FRAME: 168493 time: 42.23ms Moving avg: 16.56ms 20 frames since last 
[2021-06-03 23:53:23]	,        LuaContext::CityBannerManager, 6.42 ms
[2021-06-03 23:53:23]	,    SerialEvent::GameCoreEventPlaybackComplete, 6.65 ms
[2021-06-03 23:53:23]	,----- FRAME: 168528 time: 17.80ms Moving avg: 17.20ms 36 frames since last 
[2021-06-03 23:53:23]	,                    LuaContext::CityBannerManager, 6.59 ms
[2021-06-03 23:53:23]	,                SerialEvent::GameCoreEventPlaybackComplete, 6.87 ms
[2021-06-03 23:53:23]	,----- FRAME: 168541 time: 24.09ms Moving avg: 17.33ms 14 frames since last 
[2021-06-03 23:53:23]	,                    LuaContext::CityBannerManager, 10.06 ms
[2021-06-03 23:53:23]	,                SerialEvent::GameCoreEventPlaybackComplete, 10.21 ms
[2021-06-03 23:53:23]	,----- FRAME: 168556 time: 27.27ms Moving avg: 17.19ms 16 frames since last 
[2021-06-03 23:53:29]	,                                                                DoGameStateSaveRequest, 746.16 ms
[2021-06-03 23:53:29]	,                                                            SerialEvent::PreTurnBegin, 747.48 ms
[2021-06-03 23:53:29]	,----- FRAME: 168923 time: 16.61ms Moving avg: 16.70ms 368 frames since last 
[2021-06-03 23:53:30]	,            GameCoreEvent::TurnBegin, 8.79 ms
[2021-06-03 23:53:30]	,----- FRAME: 168927 time: 63.96ms Moving avg: 17.44ms 5 frames since last 
[2021-06-03 23:53:30]	,                LuaContext::CityBannerManager, 8.88 ms
[2021-06-03 23:53:30]	,            GameCoreEvent::PlayerTurnActivated, 9.26 ms
[2021-06-03 23:53:30]	,                    LuaContext::CityBannerManager, 6.38 ms
[2021-06-03 23:53:30]	,                SerialEvent::GameCoreEventPlaybackComplete, 6.55 ms
[2021-06-03 23:53:30]	,----- FRAME: 168937 time: 47.58ms Moving avg: 17.70ms 11 frames since last 
[2021-06-03 23:53:42]	,LuaContext::TechTree, 11.91 ms
[2021-06-03 23:53:42]	,GameCoreEvent::CityFocusChanged, 15.19 ms
[2021-06-03 23:53:42]	,----- FRAME: 169641 time: 32.66ms Moving avg: 16.85ms 705 frames since last 
[2021-06-03 23:53:48]	,        SerialEvent::UnitSelectionChanged, 5.95 ms
[2021-06-03 23:53:48]	,----- FRAME: 170041 time: 18.21ms Moving avg: 15.98ms 401 frames since last 
[2021-06-03 23:54:32]	,WorldView_Render_Submission, 25.39 ms
[2021-06-03 23:54:32]	,----- FRAME: 172665 time: 41.96ms Moving avg: 16.24ms 2625 frames since last 
[2021-06-03 23:54:37]	,UIManager_ProcessInput, 27.98 ms
[2021-06-03 23:54:37]	,----- FRAME: 172925 time: 13.50ms Moving avg: 17.29ms 261 frames since last 
[2021-06-03 23:54:57]	,                                                                                                                            LuaContext::CityPanel, 5.34 ms
[2021-06-03 23:54:57]	,                                                                                                                        GameCoreEvent::CityProductionChanged, 5.64 ms
[2021-06-03 23:54:57]	,                                                                                                                            LuaContext::ProductionPanel, 22.89 ms
[2021-06-03 23:54:57]	,                                                                                                                        GameCoreEvent::CityProductionQueueChanged, 22.96 ms
[2021-06-03 23:54:57]	,                                                                                                                    Civ6App_PublishGameCoreEvents, 30.04 ms
[2021-06-03 23:54:57]	,----- FRAME: 174120 time: 48.13ms Moving avg: 17.14ms 1196 frames since last 
[2021-06-03 23:55:21]	,LuaContext::CityBannerManager, 9.57 ms
[2021-06-03 23:55:21]	,SerialEvent::GameCoreEventPlaybackComplete, 9.79 ms
[2021-06-03 23:55:21]	,----- FRAME: 175562 time: 25.95ms Moving avg: 16.29ms 1443 frames since last 
[2021-06-03 23:55:22]	,                    LuaContext::CityBannerManager, 13.86 ms
[2021-06-03 23:55:22]	,                SerialEvent::GameCoreEventPlaybackComplete, 14.07 ms
[2021-06-03 23:55:22]	,----- FRAME: 175587 time: 39.67ms Moving avg: 16.46ms 26 frames since last 
[2021-06-03 23:55:22]	,                    LuaContext::CityBannerManager, 7.77 ms
[2021-06-03 23:55:22]	,                SerialEvent::GameCoreEventPlaybackComplete, 8.05 ms
[2021-06-03 23:55:22]	,----- FRAME: 175617 time: 17.68ms Moving avg: 16.86ms 31 frames since last 
[2021-06-03 23:55:22]	,        LuaContext::CityBannerManager, 5.05 ms
[2021-06-03 23:55:22]	,    SerialEvent::GameCoreEventPlaybackComplete, 5.46 ms
[2021-06-03 23:55:22]	,----- FRAME: 175629 time: 23.09ms Moving avg: 17.10ms 13 frames since last 
[2021-06-03 23:55:23]	,                        LuaContext::CityBannerManager, 9.62 ms
[2021-06-03 23:55:23]	,                    SerialEvent::GameCoreEventPlaybackComplete, 9.92 ms
[2021-06-03 23:55:23]	,----- FRAME: 175641 time: 27.69ms Moving avg: 17.40ms 13 frames since last 
[2021-06-03 23:55:24]	,            DoGameStateSaveRequest, 712.38 ms
[2021-06-03 23:55:24]	,        SerialEvent::PreTurnBegin, 713.91 ms
[2021-06-03 23:55:24]	,----- FRAME: 175743 time: 16.11ms Moving avg: 16.32ms 103 frames since last 
[2021-06-03 23:55:24]	,            GameCoreEvent::TurnBegin, 9.44 ms
[2021-06-03 23:55:24]	,----- FRAME: 175747 time: 72.35ms Moving avg: 17.25ms 5 frames since last 
[2021-06-03 23:55:25]	,                LuaContext::CityBannerManager, 9.84 ms
[2021-06-03 23:55:25]	,            GameCoreEvent::PlayerTurnActivated, 13.32 ms
[2021-06-03 23:55:25]	,                    LuaContext::CityBannerManager, 7.03 ms
[2021-06-03 23:55:25]	,                SerialEvent::GameCoreEventPlaybackComplete, 7.19 ms
[2021-06-03 23:55:25]	, WONDERMOVIE: Turn number: 264. Visible mesh count: 47
[2021-06-03 23:55:25]	,----- FRAME: 175757 time: 61.50ms Moving avg: 17.78ms 11 frames since last 
[2021-06-03 23:56:31]	,LuaContext::UnitPanel, 5.02 ms
[2021-06-03 23:56:31]	,SerialEvent::UnitSelectionChanged, 5.93 ms
[2021-06-03 23:56:31]	,----- FRAME: 179547 time: 16.07ms Moving avg: 16.03ms 3791 frames since last 
[2021-06-03 23:56:32]	,    WorldView_Render_Submission, 30.30 ms
[2021-06-03 23:56:32]	,----- FRAME: 179632 time: 41.10ms Moving avg: 16.36ms 86 frames since last 
[2021-06-03 23:56:34]	,                    LuaContext::TechTree, 13.16 ms
[2021-06-03 23:56:34]	,                GameCoreEvent::CityFocusChanged, 16.46 ms
[2021-06-03 23:56:34]	,----- FRAME: 179718 time: 30.46ms Moving avg: 17.21ms 87 frames since last 
[2021-06-03 23:56:48]	,LuaContext::DiplomacyActionView, 27.30 ms
[2021-06-03 23:56:48]	,GameCoreEvent::DiplomacyStatement, 27.48 ms
[2021-06-03 23:56:48]	,Civ6App_PublishGameCoreEvents, 35.03 ms
[2021-06-03 23:56:48]	,----- FRAME: 180575 time: 48.44ms Moving avg: 16.64ms 858 frames since last 
[2021-06-03 23:56:54]	,LuaContext::DiplomacyActionView, 5.20 ms
[2021-06-03 23:56:54]	,GameCoreEvent::DiplomacyMakePeace, 6.57 ms
[2021-06-03 23:56:54]	,----- FRAME: 180899 time: 25.96ms Moving avg: 16.53ms 325 frames since last 
[2021-06-03 23:56:57]	,LuaContext::CityBannerManager, 9.48 ms
[2021-06-03 23:56:57]	,SerialEvent::GameCoreEventPlaybackComplete, 9.71 ms
[2021-06-03 23:56:57]	,----- FRAME: 181093 time: 27.01ms Moving avg: 16.86ms 195 frames since last 
[2021-06-03 23:56:57]	,                            LuaContext::CityBannerManager, 11.86 ms
[2021-06-03 23:56:57]	,                        SerialEvent::GameCoreEventPlaybackComplete, 12.04 ms
[2021-06-03 23:56:57]	,----- FRAME: 181116 time: 32.29ms Moving avg: 17.34ms 24 frames since last 
[2021-06-03 23:56:58]	,                LuaContext::CityBannerManager, 7.34 ms
[2021-06-03 23:56:58]	,            SerialEvent::GameCoreEventPlaybackComplete, 7.59 ms
[2021-06-03 23:56:58]	,----- FRAME: 181139 time: 25.32ms Moving avg: 17.04ms 24 frames since last 
[2021-06-03 23:56:58]	,                SerialEvent::GameCoreEventPlaybackComplete, 5.06 ms
[2021-06-03 23:56:58]	,----- FRAME: 181151 time: 27.53ms Moving avg: 17.08ms 13 frames since last 
[2021-06-03 23:56:58]	,                    LuaContext::CityBannerManager, 10.35 ms
[2021-06-03 23:56:58]	,                SerialEvent::GameCoreEventPlaybackComplete, 10.49 ms
[2021-06-03 23:56:58]	,----- FRAME: 181171 time: 38.76ms Moving avg: 17.31ms 21 frames since last 
[2021-06-03 23:57:00]	,    DoGameStateSaveRequest, 898.26 ms
[2021-06-03 23:57:00]	,SerialEvent::PreTurnBegin, 899.57 ms
[2021-06-03 23:57:00]	,----- FRAME: 181290 time: 15.39ms Moving avg: 15.86ms 120 frames since last 
[2021-06-03 23:57:00]	,            GameCoreEvent::TurnBegin, 7.98 ms
[2021-06-03 23:57:01]	,----- FRAME: 181295 time: 74.31ms Moving avg: 17.04ms 6 frames since last 
[2021-06-03 23:57:01]	,                WorldView_Update_JobSetWait, 13.25 ms
[2021-06-03 23:57:01]	,----- FRAME: 181301 time: 33.94ms Moving avg: 17.31ms 7 frames since last 
[2021-06-03 23:57:01]	,            LuaContext::CityBannerManager, 8.92 ms
[2021-06-03 23:57:01]	,        GameCoreEvent::GovernmentPolicyObsoleted, 9.37 ms
[2021-06-03 23:57:01]	,            LuaContext::CityBannerManager, 7.78 ms
[2021-06-03 23:57:01]	,        GameCoreEvent::PlayerTurnActivated, 10.68 ms
[2021-06-03 23:57:01]	,    Civ6App_PublishGameCoreEvents, 36.44 ms
[2021-06-03 23:57:01]	,                LuaContext::CityBannerManager, 7.39 ms
[2021-06-03 23:57:01]	,            SerialEvent::GameCoreEventPlaybackComplete, 7.57 ms
[2021-06-03 23:57:01]	,----- FRAME: 181306 time: 61.02ms Moving avg: 17.92ms 6 frames since last 
[2021-06-03 23:57:06]	,                    UIManager_ProcessInput, 11.62 ms
[2021-06-03 23:57:06]	,----- FRAME: 181592 time: 17.12ms Moving avg: 16.13ms 287 frames since last 
[2021-06-03 23:57:39]	,LuaContext::CityBannerManager, 8.40 ms
[2021-06-03 23:57:39]	,GameCoreEvent::GovernmentPolicyChanged, 8.80 ms
[2021-06-03 23:57:39]	,LuaContext::CityBannerManager, 9.06 ms
[2021-06-03 23:57:39]	,GameCoreEvent::GovernmentPolicyChanged, 9.30 ms
[2021-06-03 23:57:39]	,LuaContext::CityBannerManager, 6.07 ms
[2021-06-03 23:57:39]	,GameCoreEvent::GovernmentPolicyChanged, 6.28 ms
[2021-06-03 23:57:39]	,LuaContext::CityBannerManager, 8.09 ms
[2021-06-03 23:57:39]	,GameCoreEvent::GovernmentPolicyChanged, 8.33 ms
[2021-06-03 23:57:39]	,LuaContext::CityBannerManager, 6.30 ms
[2021-06-03 23:57:39]	,GameCoreEvent::GovernmentPolicyChanged, 6.53 ms
[2021-06-03 23:57:39]	,LuaContext::CityBannerManager, 6.15 ms
[2021-06-03 23:57:39]	,GameCoreEvent::GovernmentPolicyChanged, 6.69 ms
[2021-06-03 23:57:39]	,LuaContext::CityBannerManager, 6.47 ms
[2021-06-03 23:57:39]	,GameCoreEvent::GovernmentPolicyChanged, 6.68 ms
[2021-06-03 23:57:39]	,Civ6App_PublishGameCoreEvents, 53.05 ms
[2021-06-03 23:57:39]	,----- FRAME: 183266 time: 58.20ms Moving avg: 21.72ms 1675 frames since last 
[2021-06-03 23:57:41]	,                                            LuaContext::UnitPanel, 5.39 ms
[2021-06-03 23:57:41]	,                                        SerialEvent::UnitSelectionChanged, 7.01 ms
[2021-06-03 23:57:41]	,----- FRAME: 183429 time: 19.07ms Moving avg: 16.61ms 164 frames since last 
[2021-06-03 23:57:51]	,                                        LuaContext::TechTree, 14.15 ms
[2021-06-03 23:57:51]	,                                    GameCoreEvent::CityFocusChanged, 17.38 ms
[2021-06-03 23:57:51]	,----- FRAME: 184026 time: 29.22ms Moving avg: 16.61ms 598 frames since last 
[2021-06-03 23:57:52]	,SerialEvent::UnitSelectionChanged, 6.01 ms
[2021-06-03 23:57:52]	,----- FRAME: 184069 time: 16.56ms Moving avg: 16.15ms 44 frames since last 
[2021-06-03 23:58:00]	,SerialEvent::UnitSelectionChanged, 6.47 ms
[2021-06-03 23:58:00]	,----- FRAME: 184521 time: 17.27ms Moving avg: 16.12ms 453 frames since last 
[2021-06-03 23:58:02]	,SerialEvent::UnitSelectionChanged, 5.92 ms
[2021-06-03 23:58:02]	,----- FRAME: 184634 time: 16.24ms Moving avg: 16.48ms 114 frames since last 
[2021-06-03 23:58:16]	,UIManager_ProcessInput, 27.76 ms
[2021-06-03 23:58:16]	,----- FRAME: 185466 time: 14.52ms Moving avg: 16.21ms 833 frames since last 
[2021-06-03 23:58:18]	,                    SerialEvent::InterfaceModeChanged, 5.42 ms
[2021-06-03 23:58:18]	,----- FRAME: 185629 time: 15.90ms Moving avg: 16.57ms 164 frames since last 
[2021-06-03 23:58:30]	,        LuaContext::ProductionPanel, 22.59 ms
[2021-06-03 23:58:30]	,    GameCoreEvent::CityProductionQueueChanged, 22.65 ms
[2021-06-03 23:58:30]	,----- FRAME: 186330 time: 44.53ms Moving avg: 16.99ms 702 frames since last 
[2021-06-03 23:58:30]	,                AsyncUpdateManager_Update, 13.57 ms
[2021-06-03 23:58:30]	,----- FRAME: 186331 time: 23.08ms Moving avg: 17.09ms 2 frames since last 
[2021-06-03 23:59:14]	,LuaContext::CityBannerManager, 10.15 ms
[2021-06-03 23:59:14]	,SerialEvent::GameCoreEventPlaybackComplete, 10.39 ms
[2021-06-03 23:59:14]	,----- FRAME: 188910 time: 19.54ms Moving avg: 16.02ms 2580 frames since last 
[2021-06-03 23:59:14]	,                    LuaContext::CityBannerManager, 14.02 ms
[2021-06-03 23:59:14]	,                SerialEvent::GameCoreEventPlaybackComplete, 14.25 ms
[2021-06-03 23:59:14]	,----- FRAME: 188932 time: 39.86ms Moving avg: 16.22ms 23 frames since last 
[2021-06-03 23:59:18]	,                LuaContext::WorldInput, 10.51 ms
[2021-06-03 23:59:18]	,            SerialEvent::UnitSelectionChanged, 11.74 ms
[2021-06-03 23:59:18]	,----- FRAME: 189146 time: 20.97ms Moving avg: 16.15ms 215 frames since last 
